ABL1	AKT1	ATM	ATR	AURKA	AURKB	BRAF	CAMK1	CAMK2A	CAMK2D	CDC7	CDK1	CDK2	CDK4	CDK5	CDK7	CDK9	CHEK1	CHEK2	CHUK	CSNK1A1	CSNK1D	CSNK2A1	DAPK1	DYRK1A	DYRK2	EGFR	FYN	GSK3B	IKBKB	INSR	IRAK1	JAK2	LATS1	LCK	LYN	MAP2K1	MAP2K4	MAP3K5	MAP3K7	MAP3K8	MAPK1	MAPK11	MAPK14	MAPK7	MAPK8	MAPKAPK2	MARK2	MTOR	NEK6	PAK1	PAK2	PAK4	PDPK1	PIM1	PLK1	PLK3	PRKAA1	PRKACA	PRKCA	PRKCB	PRKCD	PRKCE	PRKCI	PRKCQ	PRKCZ	PRKD1	PRKG1	RET	ROCK1	RPS6KA1	RPS6KA3	RPS6KA5	RPS6KB1	SGK1	SRC	STK11	SYK	TBK1	TTK	ULK1	VRK1
PAK1	0.949504854610289	0.349015956676142	0.021499617568379	0.774325656152812	0.246505975816449	0.52503514833434	0.0337281410669661	0.759434906046244	0.332064741326453	0.596212602006787	0.453366449519182	0.796020324690404	0.258674474258986	0.309747670262083	0.417112061460929	0.738101294791211	0.216020437685823	0.36264159249393	0.560336214989983	0.571989664301796	0.903438661942595	0.547133870499085	0.464231303022144	0.562922639192465	0.127772494983	0.526136215735896	0.257738447817586	0.451439960000269	0.146957516632226	0.896237061523117	0.988271242737191	0.93353298402374	0.960835213088198	0.369250718316035	0.0688646177743049	0.901797365900021	0.412412353925511	0.514067472846722	0.456022300001174	0.279047467947706	0.775680002702905	0.987638942724903	0.906576806597237	0.484539615839586	0.294409754784576	0.916647824951395	0.764530010413221	0.102350315868793	0.370712541649759	0.0723185483846423	0	0.187246521027266	0.619563619369452	0.0752785228235545	0.922470898935331	0.457529055134561	0.11258667933976	0.0874792597924116	0.929627164990386	0.449288064742368	0.277951776017472	0.402067588792441	0.286614062295352	0.0914323195951096	0.777351018454569	0.72090696286685	0.373873551381525	0.940127303006792	0.889714726644274	0.00428312528912182	0.910914697589531	0.639267697621568	0.297883397787722	0.526877392508157	0.235302308533096	0.263545190584328	0.117805819759929	0.727490262302505	0.230963379460059	0.222402616729321	0.374872685923779	0.977480768759422
PAK2	0.163290019252038	0.0576097658571611	0.453963610231539	0.209608067993953	0.92512117688708	0.146510147123302	0.964837647569793	0.473786354682736	0.774110140001068	0.00441322915700185	0.157522236654394	0.612840123541273	0.368462624606487	0.937136275309664	0.314634472191469	0.597569501477197	0.0408473529031656	0.538034892799685	0.0610716828394845	0.648889590358812	0.796292261435566	0.481237332311289	0.295372340927068	0.0899047750794447	0.900859292595094	0.734445143536057	0.230511243024481	0.49538350975508	0.159825079918364	0.0149264073495561	0.945124783551079	0.377112068961114	0.210062675336402	0.54221206289548	0.448430637646459	0.916366670033997	0.187963728024121	0.451092739658575	0.474212047997369	0.0612105202919403	0.863547181554941	0.570489406255493	0.79194034352324	0.961489141028472	0.354335755604343	0.0602959779682067	0.533306779934165	0.927938660568592	0.109605342647214	0.66245517394576	0.187246521027266	0	0.734828372889183	0.0275053550241441	0.993549007755916	0.511007222717478	0.570047081872809	0.72311580687964	0.730493097310563	0.472498701472149	0.568221068276071	0.705495288717481	0.493505632826514	0.448317541066028	0.998450919277364	0.0951967718058957	0.0210568208021974	0.334485159639868	0.463576966935219	0.00206483032895986	0.0925465005823284	0.125656285256735	0.668873743877759	0.115883100070194	0.471923514903897	0.103442035287808	0.0481869630250404	0.273873904253252	0.21499817760624	0.259157810896153	0.0384366385464802	0.797683164612591
PAK4	0.666012441549334	0.0821981395081238	0.349265771215247	0.159319134440786	0.63257794348911	0.310299124507934	0.619178919567994	0.174346122187658	0.429609403807926	0.0653273533167151	0.100968474362016	0.850651410799342	0.0871760237387746	0.139207297844548	0.751212559724826	0.147241501840927	0.318186510466353	0.627643899495098	0.900949695270018	0.0340744735187794	0.0606229276581485	0.106352780860784	0.281826129820877	0.956876905357644	0.117340002304041	0.34689049776162	0.144692541189918	0.607031889427737	0.791285568272875	0.336513069758632	0.521341795993796	0.436945867738725	0.743800406288361	0.306085215133605	0.960799737964532	0.43918195358363	0.863047112006933	0.658560162018621	0.355906879616148	0.0796602065633966	0.713030162381651	0.0345566375566916	0.453697799549241	0.684827071686511	0.126163635742161	0.809802379442118	0.211880334718748	0.735588986914914	0.679665038949649	0.117550040242286	0.619563619369453	0.734828372889182	0	0.360185892057427	0.547078945438265	0.399875146276206	0.63182833999698	0.366136093591781	0.358581606935389	0.819096575029519	0.998592868411701	0.86502070139453	0.178722435977863	0.164145650046712	0.469844160097289	0.902913096126049	0.381212351731408	0.0205243430196612	0.847978363468	0.610669267544947	0.908073838413238	0.38249457201345	0.291843067211185	0.0319555926731508	0.568138606129442	0.950756204274875	0.737272817146751	0.150499578030594	0.930581037999866	0.0992584056135952	0.861044835141221	0.478570800183058
PDPK1	0.817811108752389	0.378345787711163	0.590850665162949	0.532564788603511	0.527480297883049	0.7687866174024	0.178367233762552	0.785939720434754	0.13274095551616	0.740605193163726	0.573448347897142	0.959924500006905	0.35208896488696	0.831975399540373	0.205942519022509	0.399591360128171	0.000874981660130806	0.961127188784729	0.411392861514552	0.0216152347065384	0.453495734049126	0.179578570313373	0.0578860307850488	0.885790124652875	0.999637397585746	0.899381967749485	0.655165779107386	0.594995056687193	0.248752164067469	0.38956275879085	0.813073500465989	0.608714297287513	0.211161327459873	0.605706438476806	0.303429629593844	0.755872187345131	0.969320222540868	0.646915027984496	0.891177804313853	0.903114292890985	1.27077160282791e-05	0.923327374184603	0.989837417343542	0.184171923190686	0.336377139778411	0.272787773109594	0.500592498911029	0.536187559865015	0.436926465207782	0.24910580131247	0.0752785228235542	0.0275053550241441	0.360185892057427	0	0.156417107361219	0.377639514122464	0.383794952482029	0.608140195790634	0.66954531854341	0.768443786995104	0.466131554421849	0.799377732479543	0.196644646267842	0.158262076738381	0.410470289715507	0.0898592291194205	0.00518296196504238	0.608913005674113	0.883827724316046	0.781547718802449	0.194394348515443	0.743754446906937	0.709355386969566	0.201313344497527	0.026177702599504	0.571631264452737	0.01144866098408	0.218427311808018	0.965072839999089	0.410262963029283	0.821875355087073	0.650296715755247
PIM1	0.398183438117101	0.973414574681172	0.776089243157485	0.742019428173061	0.290908532117657	0.897294996390968	0.260878536325639	0.087317470147974	0.89835089888018	0.313415765908298	0.263332816850036	0.0203041374680061	0.312335695506719	0.206486373555405	0.687567553221292	0.867173345288424	0.130697119622634	0.0492971401696319	0.477006874668308	0.195205026482792	0.0857813266374351	0.644230772304165	0.701135338982484	0.248965235962263	0.323677530622236	0.0312961698157054	0.056792798954624	0.251872921941735	0.927772319138218	0.110544067178597	0.497073551011706	0.471268990034166	0.144211888512298	0.506390593631921	0.0194134874075048	0.576416378555977	0.311959485267835	0.299712341620328	0.544956245388821	0.161772237436198	0.996879216406558	0.0120840361282521	0.050421147725898	0.557460036916465	0.609264671813249	0.0698495174226451	0.838794927024673	0.410014389303993	0.124959853474557	0.523990504247394	0.922470898935332	0.993549007755917	0.547078945438265	0.156417107361219	0	0.703909737126908	0.876303776514298	0.310843399731354	0.890990489782024	0.0958929811693902	0.021815256908013	0.638438428226174	0.802911268664783	0.584849624667374	0.478660207862925	0.493752017917969	0.0203956081759841	0.4728069020678	0.9173892863407	0.968948046151827	0.0464708692766108	0.346283295320771	0.055908031267723	0.15229971274138	0.0209996033726695	0.248743254978832	0.513425098447045	0.574459111337847	0.167689861644139	0.427353620223514	0.918588737657137	0.571699319089851
PLK1	0.228985933584801	0.611125321707269	0.106207791629292	0.203300001548276	0.487966472748328	0.0671444921329446	0.61749629477658	0.425731316401287	0.923355739530906	0.967466532668496	0.316508906030154	0.621300819206459	0.297592516308442	0.231765844387913	0.852744714008445	0.72984889750271	0.561498318297649	0.127748976399857	0.489410439943842	0.40323069082546	0.615836605639321	0.363453374292776	0.74224395890947	0.108826037246263	0.936704602126284	0.590618404215942	0.0817524053168971	0.259374685468802	0.156015246546538	0.289020275370415	0.252063637055981	0.444991624495717	0.605306619841507	0.0776279181298505	0.210046697179847	0.912609469718486	0.888299732273141	0.800909172296639	0.19976251992838	0.58197493833621	0.823347168499375	0.661682006442294	0.31663753654602	0.0118635349212163	0.126936803391494	0.613110857240028	0.27267345344804	0.305155945565118	0.461258134162587	0.49089353995598	0.457529055134561	0.511007222717478	0.399875146276206	0.377639514122463	0.703909737126907	0	0.913792592787379	0.142373271663426	0.931874801473668	0.604344091132569	0.152123818974303	0.112753213220066	0.92323010752841	0.96550670684942	0.818075744948833	0.633180312825234	0.644915729135792	0.103813715491846	0.779710266270395	0.570718208069482	0.308183602913633	0.694273044484509	0.20135112265779	0.107722170076706	0.25513488487509	0.222895600662827	0.701943422701672	0.899768317637724	0.375178396267239	0.713400873598321	0.388496835321309	0.45436195155927
PLK3	0.495106220185596	0.86571371914546	0.730729124167283	0.669298953073378	0.110255070577984	0.627630334709825	0.245008494335364	0.750364651457936	0.301088333807916	0.358374248988361	0.750567783320761	0.504436306268615	0.29090383776208	0.535299458396226	0.354829182321351	0.951501150849512	0.765232190672164	0.656101502863024	0.942329619165079	0.855935521916692	0.0995020251591408	0.668599625650927	0.277081913988192	0.682505152005632	0.777877557941732	0.903257083235776	0.749054163485588	0.0578155365424425	0.696167766902871	0.862100991131427	0.469914421474474	0.0721850366645852	0.111179100690864	0.0205586271586276	0.820793952421719	0.593158038641984	0.825602049320431	0.444903259253389	0.683956129416207	0.953753328905579	0.648039524500139	0.147853492070811	0.261648135103292	0.180592592045647	0.305866485752713	0.0988007681129517	0.0128678952021283	0.857415085182306	0.477286246930315	0.794787394446012	0.11258667933976	0.570047081872808	0.63182833999698	0.383794952482029	0.876303776514298	0.913792592787379	0	0.921574978791421	0.597393159271621	0.16447532501737	0.0435610097682593	0.030234364890003	0.614423358061975	0.978112564040023	0.101485923672809	0.808009862328475	0.194055538258281	0.915766367008518	0.518680137912741	0.0411345128132275	0.32802559081067	0.104632933021675	0.683941260660193	0.425691431149753	0.439348008150428	0.125219446411495	0.632195555990351	0.524930398156852	0.36679823087092	0.855638481831448	0.595496490759562	3.41991695542271e-16
PRKAA1	0.155541366129402	0.125270392641498	0.941114812857309	0.712294792940067	0.131420767274399	0.131145655153467	0.682093627358514	0.0862473107139686	0.532035699553798	0.000582103160173615	0.375500220553618	0.860209210502424	0.734662794530888	0.451157240955186	0.172019411460835	0.38140682615418	0.973337544241033	0.444575042357849	0.207328099160418	0.496756759536137	0.989751875827287	0.754230898103929	0.855374783343442	0.328457605878002	0.523853974594894	0.597308965887524	0.614606024515531	0.36444365668664	0.70537252424943	0.50060640715967	0.958644310907379	0.0364652523028968	0.911672197308258	0.520446555215833	0.800197008845284	0.610647652536728	0.837444704735007	0.136570717258435	0.756497412876327	0.565526528027547	0.563000307801649	0.976165437335261	0.230612306765818	0.508142748052139	0.235639744686701	0.54874641412491	0.96869431358851	0.625491307029572	0.507362372177847	0.670556905164047	0.0874792597924111	0.723115806879638	0.366136093591781	0.608140195790633	0.310843399731354	0.142373271663426	0.921574978791421	0	0.0865861878314624	0.884227098695745	0.0807489866613998	0.00725143797784136	0.533746905061351	0.0698003442346193	0.428002209740266	0.716079343605461	0.280744100631044	0.0789483421160298	0.992125810174792	0.69119746456119	0.907592887231864	0.276421675998348	0.954503411799866	0.354314126144262	0.899749809230839	0.703603491195429	0.707624346226769	0.0735068760256028	0.180474900115493	0.785777055805602	0.278240821623861	0.933644148347205
PRKACA	0.00412227054199898	0.804959998461463	0.183118055192423	0.197348877799333	0.960451092993626	0.0047222481839131	0.235650822472508	0.236806760565982	0.350107363373009	0.434904168441102	0.753154644907724	0.380822665394123	0.229718209836194	0.148923049425653	0.4034048907141	0.268751593212125	0.654647310943339	0.403721648149364	0.307509132483323	0.634421040864546	0.404925300100358	0.0896008138321066	0.107255130027845	0.263713897218909	0.0838581434159845	0.899628120061142	0.924579374271745	0.725859469600697	0.93322597984428	0.831828714922698	0.0508514438547756	0.311531472530428	0.964151629442817	0.038321611115335	0.456778346100525	0.778288261900809	0.569725889375256	0.654376603966191	0.634644180370301	0.130750140129894	0.247535910517721	0.724461812403032	0.767779846332184	0.86405239623162	0.247729797827858	0.219095319432611	0.248114825158916	0.413814376424988	0.3579689912541	0.608349805705201	0.929627164990386	0.730493097310563	0.35858160693539	0.66954531854341	0.890990489782024	0.931874801473669	0.597393159271621	0.0865861878314622	0	0.0225611333903168	0.336019997177982	0.0622037523857363	0.990660942499586	0.986362519684277	0.644462231824812	0.939252267143329	0.292695742767197	0.0051165552668864	0.989015988987654	0.977675157079054	0.0440586542461202	0.464017892014441	0.180301055782639	0.259386599251059	0.333805884467139	0.0464958528908975	0.722159099682417	0.983068976774035	0.821903920191252	0.25813379015571	0.734730115440273	0.598411037793145
PRKCA	0.767128059503629	0.00457814912086996	0.712645522329582	0.516498188201926	0.568922369692683	0.662733146245464	0.142409999771341	0.35613265842936	0.0986256748909061	0.0627788598091455	0.361483845858871	0.015713682604478	0.252119139284167	0.1239470421764	0.62988532215295	0.416215478954794	0.336408433477019	0.893880551668448	0.525848185759076	0.056614750431973	0.613199469552534	0.967788180144053	0.159782006679636	0.100037738978146	0.259015059493609	0.11120592464483	0.938824547080673	0.203389637339583	0.0408212253617459	0.476977110556055	0.485587104653525	0.365533992710163	0.61489890355287	0.539817114661028	0.959596325243691	0.299300608325028	0.00421803230647842	0.816724377282117	0.442619501649052	0.711780918145687	0.282310421944325	0.307038015361699	0.374693265374952	0.053730260682878	0.710430017216067	0.00093772838632304	0.886546062833753	0.500127232610266	0.827535895943389	0.0649782235786471	0.449288064742368	0.472498701472148	0.819096575029518	0.768443786995103	0.0958929811693903	0.604344091132568	0.16447532501737	0.884227098695744	0.0225611333903168	0	0.791356485483207	0.681631359939889	0.928412009732129	0.378751141214201	0.738055911177943	0.616375619418698	0.27276564272453	0.195462987635366	0.943013637724337	0.474716220980517	0.613261995129426	0.566486829526053	0.706000839883748	0.538141008753464	0.485607837369244	0.157646382427337	0.0842635292539293	0.590095800955859	0.607163264438624	0.0602374102813086	0.125954546447882	0.198752985516781
PRKCB	0.337059936761184	0.634267913648189	0.732888043184511	0.723349795266828	0.131123712342612	0.476552997313832	0.00598528361895312	0.259735958938545	0.762738086117086	0.655778661329869	0.402463188149283	0.00109893643810835	0.608732228926146	0.183838923509736	0.55698287167905	0.591540805200248	0.994087212732038	0.420231227879907	0.446530724486899	0.254038485739014	0.000397773064008403	0.338137188030944	0.315564798018749	0.651587980692593	0.248757133014725	0.430772169503659	0.0507653364055672	0.486393881987625	0.388992798214617	0.359365889560877	0.0316484894109874	0.486589657441322	0.926032618557077	0.371100980840053	0.870432036379839	0.10330584950559	0.506457149635334	0.530360478048798	0.472711433086878	0.571548634101759	0.687980056721539	0.0195767761257992	0.0515261935021352	0.0231912331531039	0.986023678113219	0.352309355071571	0.0108710679085294	0.835453808217639	0.319387654663288	0.640732254844425	0.277951776017472	0.568221068276071	0.998592868411701	0.46613155442185	0.0218152569080129	0.152123818974303	0.0435610097682593	0.0807489866613998	0.336019997177982	0.791356485483206	0	0.000865481249923542	0.0473662625058512	0.453035186952004	0.640822704059537	0.299299942207319	0.377612048298769	0.167063641662627	0.64931225149819	0.369211184603128	0.9446482924509	0.980961890989536	0.0247557081789863	0.125567385465626	0.0168752703295224	0.192253620383289	0.221476929272168	0.0718971453699251	0.00362331374370341	0.795086674414561	0.339220003824472	0.00966957265236696
PRKCD	0.754339261424678	0.0368144952113586	0.320957718604672	0.865928892232974	0.918184902208951	0.0944285424416749	0.0102502757957272	0.161239543245737	0.00948001419698505	0.395432183058005	0.712033040437104	0.377831501717434	0.569878589209177	0.343116644333963	0.826045420635793	0.683366986175623	0.764596342332984	0.835048943017949	0.0746167366432092	0.359760415312465	0.039927502086468	0.118603421359403	0.241842294866229	0.883549792776158	0.977830753401523	0.10394957257685	0.893628160509947	0.20927055571161	0.995003296086672	0.745890568180039	0.016702313924243	3.41899791641297e-05	0.482803534486839	0.566709199758793	0.608177463603219	0.369780926922198	0.440154587772757	0.34810417917896	0.126543591170229	0.762813531788357	0.409295099415293	0.282833887307069	0.805051620885565	0.525680916390157	0.371436883921937	0.933813182030123	0.00479444620082131	0.136203040738317	0.721569697476428	0.402927637425091	0.402067588792441	0.705495288717481	0.865020701394531	0.799377732479544	0.638438428226174	0.112753213220066	0.030234364890003	0.00725143797784135	0.0622037523857364	0.681631359939888	0.000865481249923544	0	0.0561263271021932	0.856614829144025	0.518371084803608	0.710581962793344	0.245770503676928	0.00157951029817984	0.86767667674918	0.819892652778915	0.895743246723295	0.433385375270835	0.432174388826038	0.143215527425353	0.092385698202935	0.600344530699258	0.516109234421151	0.175700490482333	0.505631664776599	0.0915026188346777	0.178137704307874	0.124352185687504
PRKCE	0.22819505576066	0.326238536358414	0.770591279439526	0.764155043781208	0.240198409864771	0.584872819858389	0.000600985176920127	0.809399563874781	0.456982988539772	0.101317446494499	0.48424764821725	0.638654138154247	0.189412658598429	0.441643736624069	0.904470806835036	0.949184823870828	0.472087386082452	0.0118248752806122	0.422605405009981	0.0025407418770205	0.859010445475185	0.53540229843807	0.60531763620939	0.60992607131674	0.0701962772175128	0.646403977425682	0.0041660575129048	0.416292565248636	0.596329999188696	0.263444153501295	0.294950940396067	0.722300071393422	0.4420803085125	0.0329585510364358	0.761216322529332	0.60966254482753	0.189810981111941	0.913836995242748	0.412054196965722	0.0250587553510577	0.995513712215695	0.101621676999364	0.968684247745044	0.877830753953106	0.70887973988296	0.408684860967714	0.890952834935013	0.728588974304811	0.916197998175878	0.939118438787343	0.286614062295352	0.493505632826514	0.178722435977864	0.196644646267842	0.802911268664783	0.92323010752841	0.614423358061974	0.53374690506135	0.990660942499585	0.928412009732129	0.0473662625058512	0.0561263271021926	0	0.58553325118975	0.365421720570955	0.0865050890579323	0.290381943475807	0.822905903770306	0.33005466712977	0.196977442493173	0.157303511522855	0.55915157645237	0.109188743890602	0.857071624850037	0.0796771496130009	0.242269074953396	0.597456714783954	0.33056435367772	0.870236599280525	0.339979179921374	0.246732433433222	0.394868738257946
PRKCI	0.705698227700814	0.10668779310881	0.0592131436162157	0.839047301945905	0.626088245738577	0.521585520247369	0.00286530311515959	0.590688952105451	0.699316218149621	0.936266328652206	0.686832317067053	0.122185634133534	0.849887504160719	0.558417339079386	0.0740096536918379	0.405560961087219	0.00540473781532152	0.826404125698785	0.725088022533567	0.0479286428200299	0.780775514099409	0.101491691649434	0.120798689767287	0.443841764261784	0.69321374052711	0.302611617914368	0.884617814120137	0.875563676219772	0.604105155069309	0.671379245013289	0.981227630065541	0.208952106061608	0.134063377535777	0.918632759932705	0.784037293058513	0.867272523569379	0.340463229938267	0.298584029349823	0.51220930697237	0.784431431210273	0.424168978261017	0.721025356444081	0.870449841107844	0.72182278846778	0.187356573508627	0.258456975282375	0.0189450404920278	0.856288383814817	0.295365862085332	0.485036187956352	0.0914323195951101	0.448317541066028	0.164145650046712	0.158262076738382	0.584849624667375	0.96550670684942	0.978112564040022	0.0698003442346195	0.986362519684277	0.378751141214201	0.453035186952005	0.856614829144025	0.58553325118975	0	0.0145497577626716	0.000778353336192272	0.907698336959147	0.779975842453115	0.129627791478467	0.0551283391167807	0.313344660831787	0.629358708944197	0.36694999227626	0.286194763904476	0.834768788490358	0.00315769935233829	0.680240091630523	0.14869347988304	0.524448479957362	0.163839135923692	0.494947012839534	0.975456809370354
PRKCQ	0.601127846276644	0.354530225230847	0.265826188540746	0.752251513802608	0.371976528543438	0.0168583219094925	0.19810230625056	0.53684849424586	0.43947721783788	0.984188586609599	0.555709413888806	0.833536569222741	0.584856387229151	0.0947002366614167	0.1682300813026	0.375072321480963	0.0917825102292178	0.880932116861585	0.835458924438875	0.227255014960607	0.424803855041922	0.77578928434041	0.771156154368097	0.342550122929593	0.055132473934154	0.49877992726486	0.137664631088187	0.666566682014975	0.302221660436125	0.184404736361021	0.328027288138739	0.937962329035473	0.710789155839831	0.53361601333584	0.470516499275884	0.668301454956818	0.613789573767617	0.883611576423555	0.988985878779128	0.329074982044387	0.0216409228107735	0.243475699895813	0.69053174157158	0.656955640656487	0.0426426049088205	0.965692207482185	0.243152289823303	0.428705943111522	0.887412785591416	0.695386495589282	0.777351018454569	0.998450919277364	0.469844160097288	0.410470289715508	0.478660207862925	0.818075744948833	0.101485923672809	0.428002209740266	0.644462231824813	0.738055911177943	0.640822704059537	0.51837108480361	0.365421720570955	0.0145497577626716	0	0.0502692609129816	0.811853249871403	0.545058763285599	0.665812460088651	0.336245522177183	0.5743295485627	0.0509848141677478	0.707461078093218	0.997101535585661	0.563654924593008	0.684707035733703	0.25765566108112	0.518179022540862	0.562446191757428	0.189703859201274	0.379998870204504	0.109888725690517
PRKCZ	0.944657546595196	0.788847095763076	0.0858006102484884	0.982050733713404	0.29706896366415	0.200824079599976	0.149894018130072	0.127437705404999	0.257891020958459	0.821987280225292	0.971118393264822	0.194148114135745	0.755117784346175	0.340626937006243	0.467226873111694	0.723064569382871	0.0915116861810676	0.810127730383467	0.868227698499548	0.0940833285733615	0.0990893726279351	0.755851159188916	0.522752026916578	0.969385783592509	0.31390158784454	0.289114975163279	0.949503992952778	0.0372500952302831	0.593282515919883	0.224723033470091	0.0160688549900304	0.927471177010656	0.683357866267431	0.521513000023168	0.0456900962435184	0.463252507278823	0.605399918540898	0.789331060629004	0.339095600202351	0.477782561107018	0.981137216085419	0.589574323816627	0.212634747910579	0.256832241070209	0.298737985685761	0.547157351183195	0.0409353102945654	0.397794762564493	0.27958471581472	0.78416487988952	0.72090696286685	0.0951967718058955	0.902913096126049	0.0898592291194201	0.49375201791797	0.633180312825234	0.808009862328473	0.716079343605461	0.93925226714333	0.616375619418699	0.299299942207319	0.710581962793343	0.0865050890579321	0.000778353336192266	0.0502692609129811	0	0.0223701830828062	0.0233941789599827	0.36488610915578	0.328043327561008	0.309674559058854	0.0661924909994578	0.34234563180432	0.670536512442997	0.362065824512142	0.290675514936897	0.0309372052083787	0.00506945299605223	0.626541438330666	0.520851564169746	0.515816517906796	0.134222307527167
PRKD1	0.693438373224724	0.18065952077519	0.516809725260744	0.0533649676674697	0.801631732959733	0.811926062165518	0.475712842210266	0.947059465495933	0.0359912200645035	0.0518978127034711	0.0888741075929464	0.433098248033094	0.865026399314088	0.93720075437395	0.651754171552348	0.438255019269306	0.00932126834030509	0.528067225517009	0.519741498847378	0.00583983043514102	0.708221555806495	0.36127979791524	0.632866779150443	0.594478225186086	0.697462423314358	0.0528671713976869	0.53769793603839	0.367458207337206	0.909753803193215	0.108920453982071	0.409236131312254	0.131053831444005	0.165514053775982	0.501245992489193	0.395653777853634	0.171059832742804	0.183805117272996	0.730404819705366	0.992209337706862	0.167958731115553	0.230606359307013	0.366692265255336	0.279186501940618	0.250303907962059	0.889841298925453	0.853785043332485	0.501296074041934	0.778094613182238	0.616412418514401	0.478805833673474	0.373873551381525	0.0210568208021973	0.381212351731408	0.0051829619650424	0.0203956081759841	0.644915729135791	0.194055538258281	0.280744100631045	0.292695742767197	0.27276564272453	0.377612048298769	0.245770503676928	0.290381943475807	0.907698336959147	0.811853249871403	0.0223701830828062	0	0.107963860755223	0.899123014144023	0.0948369171474537	0.727842918537317	0.555859139525466	0.498508989429113	0.124530145812275	0.921116410520982	0.451789001854947	0.447913541851035	0.0687789650260761	0.0103023993226639	0.146589047270611	0.199060664515634	0.0872006130276105
PRKG1	0.0627072061490504	0.141582335580193	0.0693576605701279	0.0861899603304595	0.850737911485355	0.956567259905972	0.276100211284869	0.77120583054936	0.0917895125399298	0.619899527432501	0.130865722638474	0.485829343727604	0.426289611666137	0.59375941207102	0.347496771536356	0.366011618264793	0.109580235429377	0.921374432932167	0.165614397489342	0.952088744978241	0.205126946406174	0.220787291004851	0.1687145368868	0.401835540721705	0.721476852400244	0.279891758571748	0.0257399945384494	0.00425861283522734	0.386543197934509	0.655976533776348	0.0847307226139623	0.778625271148025	0.991493440297403	0.596280185491392	0.335152876260123	0.207659320333864	0.217706942382114	0.865882439441214	0.908433059024876	0.080925238073194	0.0863940861092036	0.357552690186946	0.157991946579111	0.389657124927689	0.183287037137153	0.437379216415836	0.0010290452554612	0.897256480137026	0.119566717748053	0.955511179945526	0.940127303006793	0.334485159639869	0.0205243430196612	0.608913005674113	0.472806902067798	0.103813715491846	0.915766367008517	0.0789483421160298	0.00511655526688645	0.195462987635365	0.167063641662627	0.00157951029817984	0.822905903770307	0.779975842453114	0.5450587632856	0.0233941789599827	0.107963860755223	0	0.50926771506724	0.351761605995151	0.514698200398028	0.206101503871459	0.0199397755129893	0.911457208728111	0.626696890778414	0.343270676345392	0.910400753369776	0.0194599011378443	0.199078744084113	0.865280198402208	0.768366801647428	0.560716980562525
RET	0.385491677814644	0.834023654027847	0.325009587349131	0.64374401017732	0.328452102745651	0.745176072803939	0.920964052909249	0.307836501488998	0.788196947640666	0.588753027608965	0.22950021717489	0.592424641175333	0.972837395741459	0.263133133710023	0.224943846770173	0.746775767313941	0.695772205250278	0.24716020744415	0.726399841018862	0.783784394458757	0.394715503727831	0.877877125204265	0.608998232544344	0.770335084993515	0.893810346648221	0.755999571605541	0.346215583150231	0.38161540084386	0.930802050147755	0.811070105041333	0.478828933455463	0.612969698905095	3.3420132650673e-16	0.518628890652696	0.872665984670666	0.269197728577527	0.00346087933658601	0.000188509817746607	0.689790163784302	0.382722679561393	0.476450960587689	0.196148394441711	0.0934896621861378	0.281881162777518	0.141113246710241	0.68710888322959	0.654453948256964	0.781914404293749	0.345595676748783	0.461947742100476	0.889714726644271	0.463576966935219	0.847978363468	0.883827724316046	0.9173892863407	0.779710266270395	0.518680137912741	0.992125810174791	0.989015988987653	0.943013637724336	0.649312251498192	0.867676676749179	0.33005466712977	0.129627791478467	0.665812460088652	0.364886109155779	0.899123014144022	0.50926771506724	0	0.111841119489663	0.83632859537141	0.810251743583559	0.865596086951314	0.940273551553348	0.837084816453147	0.685210849414537	0.414487160645399	0.279829069372207	0.494198429390843	0.344926668113344	0.458917983607079	0.801794846157727
ROCK1	0.85956035155852	0.747459050321723	0.968267245985326	0.244889127386161	0.918670712099583	0.0635906291442265	0.525956428290914	0.166690608029602	0.769440023990164	0.871263042694523	0.902706350475887	0.404652879740991	0.93799807447752	0.386350789343981	0.6820593916	0.489596179306601	0.529781149092269	0.661729974839313	0.341167967747644	0.482027735815283	0.106632404414885	0.25427759937758	0.992997983977051	0.331515265550647	0.695539906293398	0.350326846030858	0.858479996637034	0.105305729810983	0.133658755140071	0.0892326506063307	0.40616789698953	0.339770483585429	0.026362506539228	0.100608716789605	0.307881193299458	0.981799243127196	0.756812111116691	0.589438745653857	0.509859932769571	0.888161862674103	0.0274026873411676	0.735783828425039	0.25714922210608	0.471367798055337	0.16864497794193	0.867286616338591	0.370074160596402	0.678866264847809	0.220338017026314	0.374080426359875	0.00428312528912185	0.00206483032895987	0.610669267544947	0.781547718802449	0.968948046151827	0.570718208069482	0.0411345128132276	0.691197464561189	0.977675157079054	0.474716220980517	0.369211184603128	0.819892652778915	0.196977442493173	0.0551283391167808	0.336245522177183	0.328043327561008	0.094836917147454	0.351761605995152	0.111841119489663	0	0.359213451143669	0.668433500722581	0.250807179045491	0.027119758925601	0.0179302895809743	0.163270526314885	0.752335520224094	0.926418245208586	0.140421418017255	0.200961490808909	0.0940323097493138	0.45469705474907
