RPS6KA5	MAPK11	5.04863753875e-22
MAPK14	MTOR	3.35940026572e-16
PAK1	CSNK1A1	2.38402923297e-16
DYRK2	CSNK2A1	5.3582799583e-17
MARK2	PAK2	3.92613187609e-19
CDK4	PRKCE	2.29695980939e-18
ATR	HCK	3.18515925649e-20
RET	RPS6KA5	4.75184936351e-18
SRC	BRAF	2.26043586537e-18
TTK	PAK2	2.22023624572e-17
ERBB2	SGK1	2.47456815157e-23
CHEK2	LYN	7.42180341747e-17
BMX	CDK2	2.50628006598e-24
MAPKAPK2	CAMK2D	1.14748683667e-16
PAK1	CSNK2A1	1.5958974055e-17
CAMK2A	LYN	3.63158155613e-17
NEK6	EGFR	1.39460624944e-20
MAPK14	AURKA	2.43939974674e-17
CDK4	SGK1	4.2540029061e-15
ATM	PRKG1	9.94424200521e-18
CDK5	FYN	2.27365467209e-17
GRK4	CSNK2A1	4.25607734015e-25
BMX	STK4	3.02146255644e-22
CHUK	ABL1	1.27462662004e-15
PRKD1	MTOR	5.9718072035e-16
CSNK1D	PRKAA1	1.28197874484e-14
VRK1	BMX	1.1355296232e-23
STK11	MAP3K5	4.387016797e-19
RET	SYK	2.41442345757e-17
MAP2K1	HCK	2.58505791003e-25
RPS6KB1	INSR	5.81361028667e-18
DYRK2	STK4	1.20699550807e-20
FYN	PIM1	5.04624401792e-20
PRKAA1	CSNK2A1	5.95960439862e-16
GSK3B	RET	1.22453750319e-16
PAK1	MAPK8	3.37690375059e-19
PRKCA	MAPK8	2.07045691441e-17
TTK	PRKCE	1.53551131e-17
CDK9	PLK3	7.58313627812e-19
LYN	BRAF	1.1114833352e-18
GRK4	CSNK1A1	2.4915623439e-23
PRKD1	MAPK7	9.88682511868e-17
CDK1	MAPK11	4.47848523419e-17
CAMK2D	LATS1	3.0026457282e-20
BMX	AKT1	2.22420356865e-20
ATR	PRKAA1	3.23922353543e-17
ULK1	CDK1	2.03810472459e-22
MELK	ADRBK1	7.56797807984e-18
GSK3B	BTK	2.20524377452e-17
PIM1	BTK	3.74909181402e-16
HCK	SYK	4.32059316908e-22
TTK	ROCK1	2.10107038198e-16
CDC7	PRKCB	2.4334447493e-17
ABL1	PRKCZ	6.24974642947e-18
RPS6KA5	CHEK1	5.04385922694e-22
PRKD1	PAK2	4.87399982359e-17
CAMK2D	ATM	7.97660515669e-17
ROCK1	EGFR	9.8467505967e-18
BTK	MARK2	4.5688415631e-18
RPS6KA3	CDC7	1.37008683476e-19
MAP2K1	PRKD1	8.9011192604e-19
MARK2	INSR	2.56480382105e-20
BTK	IRAK1	1.4354496501e-17
CDK5	MAP3K5	3.42567768513e-17
ULK1	BTK	5.53942657107e-21
PRKCE	CSNK1D	6.83202578024e-17
NEK6	MAPK14	2.77891760426e-25
PAK2	VRK1	7.34380891616e-18
PRKD1	PLK3	3.50385277234e-18
STK4	PAK2	3.16569632643e-18
FYN	VRK1	1.71581151841e-19
CDK4	RPS6KA5	5.55781403319e-18
CHUK	CHEK1	7.47101556714e-15
GRK4	CDC7	8.93939878852e-20
PRKACA	PAK4	1.31414528197e-15
INSR	MAP3K5	1.82606167512e-17
CHEK1	FYN	6.60753728149e-19
ATR	GRK4	2.87138580205e-19
PRKACA	PRKCZ	3.5649041642e-17
PAK1	RPS6KA3	1.85899826382e-17
MARK2	STK11	1.50621390135e-18
CDK9	ULK1	9.65566818261e-14
BMX	LATS1	1.18108737953e-22
MAPKAPK2	PAK1	2.47854948915e-17
RET	PLK3	2.37639174554e-18
MAPK14	MAPK11	2.4401588675e-17
HCK	PRKG1	1.82966929633e-19
RPS6KB1	LCK	1.63949246778e-17
TBK1	MELK	1.2801033305e-17
TBK1	BMX	1.37203726502e-15
DYRK1A	PLK1	1.31666458963e-16
LYN	MARK2	1.42254788002e-17
JAK2	SRC	4.77948913378e-17
STK4	CSNK2A1	6.98245754236e-20
BTK	ADRBK1	4.1644437548e-21
CHEK2	PLK1	4.8152396552e-17
STK4	BRAF	3.04770063788e-17
BMX	GRK4	1.57073472348e-25
RPS6KA5	AURKB	2.41679182388e-19
CSNK1A1	SRC	8.73802249522e-18
BTK	PRKCD	4.54199376722e-18
CSNK1A1	PLK3	2.4883751634e-19
GRK4	MAP3K7	2.51132609459e-26
MET	CDK4	2.46859862622e-27
ULK1	PAK1	1.67235303198e-17
TTK	STK11	2.42970957622e-17
TBK1	LATS1	3.83528316184e-17
AURKA	SYK	7.01180967746e-18
HCK	RPS6KA1	5.44936003731e-22
PRKG1	DYRK2	5.13396520699e-19
CAMK2D	CHEK2	5.64958659407e-22
PRKCQ	PDGFRB	8.57608703818e-19
RET	ABL1	2.49496245373e-16
PRKCZ	CAMK2D	2.08381025328e-17
CDK7	PRKCZ	4.09174151052e-19
PRKG1	MAP2K4	3.11430093614e-17
LATS1	PDPK1	1.39249711169e-17
MAP3K7	RET	1.96610080129e-19
MAPK7	MAPKAPK2	7.15356393892e-16
BTK	PAK1	9.25505580077e-19
JAK2	ERBB2	7.21921954955e-17
MAP2K1	PAK1	5.48916182877e-22
PLK3	PAK2	3.90013296685e-17
EGFR	PRKCB	1.38739035184e-17
CAMK2A	DYRK2	7.15422651148e-18
SYK	VRK1	1.7992331803e-20
MAPK7	RET	2.07810130032e-19
STK4	CHEK1	1.19127780598e-18
ABL1	RET	1.75716181713e-16
SYK	CSNK1D	1.3372980564e-19
ATM	DYRK1A	3.03629577223e-18
CAMK1	TTK	2.13656417232e-19
IKBKB	CHUK	6.60572846182e-18
DAPK1	RPS6KA1	1.72325853362e-16
CDK7	PRKD1	2.1660910794e-16
PAK1	AURKA	9.15921436371e-17
PLK3	CDK7	2.22601860401e-20
NEK6	GRK4	3.25854696968e-24
AKT1	CDK7	2.56289590142e-17
PDGFRB	RPS6KA1	1.75521134296e-17
MTOR	PRKCQ	1.82224929377e-18
MTOR	PRKG1	4.28319976705e-17
ERBB2	FYN	7.85159945784e-15
GSK3B	CHEK2	9.03252597885e-16
PRKD1	MAP2K4	1.84770581234e-18
BTK	DAPK1	3.10808006275e-19
MAP2K1	RPS6KA3	3.99971047725e-24
MAPKAPK2	PRKD1	2.27569182994e-16
PRKCA	STK11	6.74678338213e-17
ULK1	PRKCB	9.42664216438e-21
BMX	PRKCA	1.0161148836e-19
PDPK1	FER	2.16330775024e-20
STK4	HCK	5.73535179583e-21
CDK9	BRAF	5.83098203941e-16
MAP3K7	AURKA	9.22167766696e-19
TBK1	CHEK1	9.15159296594e-17
AURKB	PRKCQ	4.07697565606e-18
PLK1	BTK	5.57444317668e-18
MAP2K1	BTK	8.84015922998e-23
MAP3K5	TTK	3.06843930086e-19
STK4	IKBKB	3.93485160574e-18
PRKAA1	RPS6KA5	4.08643228638e-15
CHUK	PRKCE	1.562517777e-17
CDK2	MAPK11	3.30669599527e-17
HCK	PDGFRB	9.09057712721e-19
ATR	PRKCA	3.09139718455e-17
PRKAA1	PAK2	6.44523576892e-16
JAK2	PDGFRB	4.10666126559e-16
FYN	ATM	8.66924927021e-17
PRKCZ	FYN	3.63858379578e-18
ATR	MELK	3.40115900412e-18
MAPK1	DAPK1	1.9612691574e-14
LYN	MAPK8	2.99760885454e-17
RET	PRKCZ	1.18715434347e-18
MAPKAPK2	CHEK1	9.62543171481e-18
RPS6KA3	PRKCB	3.73536135929e-17
VRK1	LYN	3.51860176353e-22
MARK2	LATS1	5.10803160908e-19
PRKD1	MET	6.40780468993e-16
PAK4	ABL1	3.08071998255e-22
PRKCD	PRKG1	1.67431151268e-17
PAK4	PRKACA	2.45520828635e-22
AKT1	MAPK1	4.06877429099e-19
MTOR	CHEK1	2.87416971118e-15
IKBKB	ADRBK1	4.49738983104e-17
RPS6KB1	DYRK1A	4.29366483958e-21
LCK	PRKCD	3.86204284809e-17
IKBKB	MTOR	3.27737053036e-16
MAP2K4	MAPK14	4.00770223603e-10
CDK7	CHEK1	1.76993450577e-17
PRKACA	JAK2	5.87553209532e-19
CSNK1D	MELK	6.50422304712e-18
SYK	FER	1.33588616393e-16
SYK	BTK	4.46470820435e-17
MAP3K7	CDK5	5.2592237195e-20
DYRK1A	DYRK2	9.38981915901e-15
CHEK2	MAPK14	4.8232150398e-17
LATS1	MAP3K5	2.90336700651e-17
IKBKB	AURKA	2.91103293977e-17
CHEK1	CDK4	4.29873169515e-18
RPS6KA5	MAP2K4	2.32189196099e-17
INSR	STK11	4.96759514994e-19
RET	PAK1	2.38164298269e-17
BMX	MAP2K1	3.39382244484e-22
BRAF	LYN	5.42037757768e-20
MAP2K1	CDK2	5.30357644296e-19
PRKG1	CSNK2A1	1.71401810366e-19
CDK9	IRAK1	2.3632780325e-15
AURKA	MAP3K7	1.44221493481e-14
PRKACA	CDK5	1.43762548825e-19
PRKD1	MAPK8	2.1582056013e-17
DYRK1A	STK4	2.30546905693e-20
MAP3K8	PIM1	4.10325241259e-21
MAPK7	BRAF	2.70825702396e-14
MAPK1	ADRBK1	5.51034374526e-17
AURKA	PDGFRB	1.13823090397e-17
MAPKAPK2	PRKG1	8.70399469526e-19
ADRBK1	PRKCI	3.95648350924e-17
EGFR	LATS1	4.27061021269e-18
ATM	CDK4	3.93021582761e-22
INSR	CSNK2A1	3.08452417878e-18
CAMK1	CSNK1A1	1.49042632339e-25
ULK1	BMX	6.35777159041e-19
ADRBK1	CDK1	1.02683647124e-18
TBK1	MAP2K1	1.69853372784e-17
BTK	FER	2.01600099293e-19
HCK	PRKCQ	1.13997694359e-21
ABL1	MAPK8	2.69499756608e-18
RPS6KB1	PAK4	4.2814193862e-15
MAP3K5	MAPK14	2.1425787893e-14
CHEK1	ABL1	2.13421653089e-15
DAPK1	IKBKB	3.11751182222e-19
GSK3B	TTK	4.14020893033e-17
SYK	MAP2K1	6.54965296046e-19
DAPK1	MAPK11	1.22047660874e-23
BRAF	PDGFRB	1.63302146524e-23
CSNK1A1	EGFR	2.42516070995e-16
CSNK1D	MAP2K1	3.22313928147e-16
PRKD1	IRAK1	2.84736413948e-17
PRKCB	DAPK1	2.30768383476e-16
CDK7	ULK1	2.26600882732e-15
ROCK1	CAMK2D	2.86741764968e-18
INSR	PAK2	1.81133119703e-18
TBK1	GSK3B	1.86610891356e-18
MAPK14	MAP2K1	1.41989285738e-14
DYRK1A	PIM1	1.62924165789e-21
PRKCE	PIM1	3.80327135615e-17
BMX	MAPK11	1.34556341634e-23
DAPK1	PAK1	2.51493295481e-19
MAP3K8	MAP2K4	2.04784751391e-13
RPS6KA5	MAP3K5	4.52632528164e-18
CDC7	ABL1	1.83822115793e-16
AKT1	RPS6KB1	2.22486103645e-17
CDK9	SYK	2.26896083716e-20
AURKB	PLK3	4.89784197795e-18
CSNK1A1	PAK2	1.04580852319e-17
CHUK	EGFR	1.12930203569e-16
VRK1	MAPK8	2.84766759775e-24
CHEK2	CAMK2D	5.89659908258e-17
PIM1	PLK3	1.50071880023e-19
PLK3	PRKCI	1.50956813131e-17
TTK	MAPK8	8.8247278913e-20
MET	RPS6KA5	4.23745701807e-21
PIM1	PRKAA1	1.07648640983e-17
PRKCD	CDK7	1.69984848574e-17
HCK	BTK	7.63100931681e-19
CHUK	VRK1	6.67704121609e-19
PAK1	CDK5	2.40442019335e-19
RPS6KA3	MAPK7	4.97808750425e-16
DAPK1	AKT1	8.18475313382e-19
CDK1	MAPK1	1.44198452491e-17
PRKCD	PRKCA	3.3334647464e-17
ATR	PLK1	1.23331578694e-17
PAK4	PDGFRB	6.20535327418e-23
CDK5	ROCK1	1.96161704308e-16
BRAF	AURKB	3.15251425349e-18
CHUK	MAP3K5	1.877209572e-16
MELK	FER	7.90172121255e-17
PRKG1	ADRBK1	7.7906780709e-17
LATS1	CHEK2	9.67401508818e-22
EGFR	PRKD1	7.37030688818e-17
TTK	RET	3.02836589274e-18
CDC7	MAPK7	2.4632210429e-17
SRC	CDC7	5.58591208686e-18
CSNK1A1	CSNK2A1	4.9236451981e-17
AKT1	PRKCA	4.19858390271e-18
ATR	RPS6KB1	6.20375556488e-17
RPS6KA1	EGFR	9.46203444228e-18
PAK1	DAPK1	4.16278208534e-16
CSNK2A1	FER	1.38552534076e-17
PAK4	IKBKB	3.08071998255e-22
LCK	AURKA	1.01307688946e-19
FYN	RPS6KA5	1.04001012315e-18
PIM1	AURKA	6.96723742082e-16
PRKCE	CDK1	5.85299896964e-17
RPS6KA3	DAPK1	6.50929951087e-15
IKBKB	MAP3K7	1.43578424841e-15
CDK4	PRKCD	8.49048003694e-19
PRKCE	PRKCI	1.32785070894e-18
CHEK2	ATR	6.28301657997e-16
MAPK7	STK11	2.06669034295e-24
PRKAA1	INSR	2.55847140074e-17
CDK7	CAMK2D	3.12328337511e-17
MAPK14	AURKB	5.52939239179e-18
MAP3K7	DAPK1	2.0904644459e-16
SRC	MAP3K5	2.26198809069e-16
MAPK11	DYRK1A	8.40914929993e-22
CDK4	AURKB	8.67746566038e-19
TBK1	RPS6KA3	1.49172848905e-18
RPS6KB1	GSK3B	5.73535717478e-15
LYN	RET	4.91021716918e-16
CDK9	INSR	1.85357572541e-19
MAP2K4	ATM	4.57896675418e-24
FER	PRKACA	1.70349401401e-22
VRK1	AKT1	1.99619680321e-24
ROCK1	MAPK7	3.21716424975e-15
PRKCD	PIM1	1.14963458678e-18
CSNK2A1	CHEK1	2.60387069811e-17
CAMK2D	INSR	1.69146140567e-21
AKT1	IRAK1	4.01412205706e-17
MAPK14	CHUK	5.84655505923e-18
IKBKB	RPS6KB1	7.45634300081e-17
PLK3	RPS6KA5	5.75908485417e-19
PRKCA	PRKCB	7.63112200593e-18
MAP3K7	TBK1	1.13295491511e-16
MAP3K7	MELK	7.23671624457e-17
MET	PRKCQ	3.24860230394e-22
LATS1	PRKCZ	2.89365328803e-23
PRKACA	CSNK1A1	2.25686685127e-16
FYN	PLK3	1.87318132452e-18
RPS6KA3	CDK1	7.37708567848e-19
PRKCZ	RPS6KA1	4.80501234363e-17
CAMK2D	GSK3B	2.49820158928e-23
PIM1	CDK5	1.18088400693e-20
CDK9	PAK2	2.81764622163e-18
PDGFRB	BMX	1.74499797231e-21
AURKB	RPS6KB1	4.45134473822e-18
VRK1	SYK	4.33424290427e-27
DAPK1	CAMK2D	6.18186998549e-21
PRKCA	ATR	1.26674870945e-15
DYRK1A	CDK9	2.65360194791e-16
JAK2	PLK3	1.27419445546e-18
SRC	LATS1	4.04893142614e-18
STK4	RPS6KA5	2.88581899698e-19
PRKCD	CDK2	1.36855659592e-18
CDK4	AKT1	8.40707530674e-18
CSNK1D	PLK3	6.2116636889e-20
MAPK8	CAMK2D	1.92119056692e-18
CSNK1A1	GSK3B	1.26736630547e-18
PAK2	CHEK1	1.56598949508e-20
SGK1	DYRK1A	1.0739360873e-20
PRKACA	MELK	1.04876153723e-16
PRKG1	CHUK	3.19245104975e-18
PRKD1	PAK1	1.56761370778e-16
VRK1	CAMK1	2.8957876051e-25
LYN	ERBB2	1.64519017209e-16
AURKA	PRKD1	1.81911038802e-16
PRKAA1	PDGFRB	1.5027789219e-17
PRKACA	DYRK2	1.18461811481e-17
CDC7	FER	7.48003827874e-18
PDGFRB	LCK	2.613176602e-15
LATS1	RPS6KA1	4.45604243331e-19
CDK2	DYRK1A	4.36240237284e-18
AURKB	MAP3K5	5.33069376598e-16
MET	PRKACA	2.46249852264e-19
PRKCE	CDC7	9.75522208666e-18
CHEK1	PAK4	4.19824253291e-16
PRKCI	DAPK1	5.68358234763e-18
ROCK1	MTOR	1.78131266111e-17
PRKAA1	CDK7	7.44285927728e-18
RPS6KA1	CDK9	3.83802266809e-17
TBK1	GRK4	5.21139584024e-17
DAPK1	PRKCD	2.85572879296e-19
PRKCD	ATR	1.04995413768e-14
GSK3B	EGFR	2.86955253412e-14
CDK2	LATS1	5.32348313406e-15
CHUK	CSNK1A1	2.61002058622e-20
CDK2	BMX	7.95246567647e-18
PLK3	JAK2	7.36528407254e-20
DYRK2	DAPK1	1.86690375473e-17
CDK9	STK11	8.49619839192e-22
DAPK1	MAP3K8	1.08384441232e-22
JAK2	NEK6	2.03546955298e-21
DYRK2	SRC	4.69496808264e-18
MAPK1	FER	2.37868610948e-16
RPS6KA1	DYRK1A	7.81011541569e-19
EGFR	SRC	3.61178090623e-17
CSNK1A1	SGK1	1.37039879625e-17
RPS6KA1	MELK	1.08732066638e-16
CHEK1	BMX	9.61794474297e-16
MAPK8	MAP3K8	1.96674886713e-19
JAK2	PRKD1	7.50217733535e-19
RPS6KA5	AURKA	2.41679182388e-19
CAMK2A	PRKCZ	3.79571734576e-17
CDK7	RPS6KB1	9.90054395527e-17
ABL1	ATM	4.91100078246e-17
SGK1	BTK	1.06578343593e-18
CAMK1	BMX	3.4964483713e-21
RET	IRAK1	2.62696914275e-19
CAMK2A	PAK4	3.517334963e-17
FER	PRKCQ	1.85345540595e-24
FER	PRKG1	6.73330619543e-25
GRK4	ABL1	7.5976934301e-19
INSR	RPS6KA1	2.28516808876e-18
PDGFRB	PRKG1	4.90141829492e-21
PIM1	PRKCA	2.46859913115e-17
SRC	PDGFRB	7.16149216307e-17
PRKAA1	MARK2	2.04930217129e-16
AURKB	RPS6KA3	2.08439621219e-17
BRAF	MAPK8	1.18456077631e-22
SGK1	PLK3	1.03932483557e-21
MAPK7	PAK2	3.3386142385e-16
RPS6KB1	PRKD1	8.56646096107e-16
INSR	LCK	2.60810635552e-17
FER	SGK1	7.86328632308e-24
DYRK2	CAMK2A	2.21611314432e-21
PDPK1	RPS6KA3	3.83078338622e-17
PRKCQ	MAPK7	2.47232717314e-15
BTK	GSK3B	6.38397079096e-21
PRKACA	BTK	4.62115019044e-16
MAP3K7	TTK	8.17486570427e-17
AKT1	MAP3K7	1.03280048478e-15
PRKCQ	CDK4	8.62869995132e-23
CHUK	PDPK1	1.98294307435e-16
AKT1	STK4	2.82973449697e-16
MAP2K4	ULK1	1.77287275703e-24
STK11	ULK1	4.10451348039e-19
PIM1	CHEK2	1.09046379886e-16
MAP3K5	BMX	3.14773413037e-20
DAPK1	MAP2K4	3.51051332945e-20
TBK1	CDK9	5.5911673354e-18
ABL1	LYN	1.35217587136e-16
PAK2	RPS6KA5	4.03557546527e-19
PLK1	PRKAA1	1.50144223619e-15
LATS1	PRKD1	2.00706159091e-18
MAP3K8	PRKAA1	5.22291314679e-22
AURKA	PRKCD	8.31911164468e-15
PRKG1	ROCK1	8.68420263519e-18
VRK1	PRKCA	5.41045317884e-19
INSR	PRKCQ	2.12127772352e-19
CAMK2D	PRKCI	4.76448469433e-20
CAMK2D	GRK4	1.50131348502e-23
MAP2K4	STK4	1.84437831064e-23
PAK4	PRKAA1	2.42457135878e-21
FYN	MTOR	1.62966783655e-17
ABL1	MTOR	4.61594287199e-18
PDPK1	MET	1.73283232983e-20
PRKCZ	MAPK14	6.10929092913e-18
STK11	MAP3K8	2.60092556038e-21
CSNK1D	AURKB	1.74913241654e-19
PRKAA1	VRK1	8.69573815387e-17
CSNK2A1	CDK1	1.20433498226e-16
ROCK1	PIM1	1.55645438079e-18
ATM	PRKCQ	1.20379089384e-17
BMX	TBK1	6.14356944204e-21
PRKAA1	IRAK1	1.80221275728e-16
AURKB	CAMK2A	4.32157812241e-18
MAPKAPK2	RPS6KB1	1.49616690274e-19
TTK	MARK2	9.60020560244e-17
CAMK1	PRKCZ	3.96652138147e-28
IRAK1	PAK2	7.1235447008e-18
ABL1	EGFR	3.23972559754e-16
CAMK2D	IKBKB	2.01203340248e-18
RPS6KA3	RET	9.66794116365e-17
LATS1	CDK9	5.76094402918e-22
MARK2	MET	7.9022591615e-19
MAPK1	ROCK1	3.48975975979e-16
PRKG1	RPS6KA1	1.88996959998e-17
PRKCB	RPS6KA3	3.77150161991e-17
BMX	DAPK1	2.58573768766e-23
AURKB	PIM1	5.46511570125e-19
RPS6KB1	TTK	1.04821545414e-16
RPS6KB1	MAP2K4	8.85081519691e-14
CDK2	ATR	3.48093684061e-16
DYRK1A	PRKCZ	4.01049535105e-21
ROCK1	PRKCD	7.50297704594e-17
TBK1	PAK1	3.74303679716e-17
SYK	ERBB2	6.96347392267e-16
CSNK2A1	ATM	1.51022840409e-15
PRKD1	RPS6KA1	5.60780274947e-18
MELK	ULK1	7.77428903077e-17
PRKCZ	PRKG1	4.75117912802e-18
MTOR	CHUK	3.67115773084e-19
AURKB	DYRK1A	2.55801450638e-18
SRC	CAMK2A	2.72759508139e-18
PRKCB	BRAF	8.11523475003e-16
MARK2	CDK9	1.93902859752e-20
SYK	TBK1	3.87701104267e-19
LCK	PRKCE	1.17583231163e-16
GRK4	FER	7.5166113263e-18
LYN	ROCK1	8.20238983614e-18
MAPK14	MAP3K7	1.72174043634e-16
ATM	MAP3K7	4.38103251477e-17
PDPK1	GRK4	4.65634388818e-22
BTK	EGFR	7.56909075186e-19
ROCK1	FYN	3.5833368194e-16
IRAK1	GRK4	4.65160829616e-23
CDK5	IKBKB	5.0043682715e-17
CDK1	CDK7	3.42368456212e-17
CDK1	CHUK	9.48937203476e-19
MAP3K7	CDK4	1.28446165219e-23
MAPK8	INSR	1.25865497534e-18
GRK4	CAMK2D	5.03594046227e-18
CAMK2A	RPS6KB1	1.32075427718e-18
RPS6KB1	STK4	4.31343606582e-19
PRKCD	CAMK2A	3.87140142511e-17
MAP3K7	HCK	4.658528054e-20
CDK1	PRKCI	3.07227991228e-18
RPS6KA5	PAK4	8.07459188204e-19
IKBKB	AURKB	2.36792679005e-17
CHEK1	CDK7	5.12235548746e-17
CDK5	LYN	1.08269841486e-18
CHEK1	CDC7	1.63094898061e-17
CDK2	RPS6KB1	6.15707993012e-15
PRKCZ	IKBKB	7.52637127389e-17
PRKACA	CDC7	9.33118347223e-18
TTK	LCK	1.2339254258e-16
STK4	LCK	7.85793396441e-18
DYRK2	MAP3K5	6.51632201982e-16
PAK1	BMX	7.02900484612e-17
PRKCA	BMX	5.48200664946e-17
AKT1	GSK3B	6.7429425638e-15
MAP2K1	ERBB2	3.67609753864e-22
ERBB2	MAPK7	3.90918754219e-19
PRKCZ	ROCK1	3.7277142246e-17
BTK	GRK4	3.4210163462e-24
ATR	DYRK2	3.89732731037e-17
STK11	PRKCQ	4.22673096195e-16
SGK1	FYN	3.22867039661e-20
RET	MAPK14	7.85312186315e-13
PRKCD	SRC	5.13185107911e-16
ATR	MAP2K4	7.52380164212e-18
PRKACA	MAPK7	3.23452946643e-17
PRKD1	LYN	8.99506352781e-18
RPS6KA3	PRKACA	1.2592419731e-18
CDK9	HCK	1.16220930312e-19
ATM	CDK7	3.63017145663e-19
SRC	PRKCA	6.08220186076e-17
RET	MAPK11	1.33981760408e-13
CAMK2D	MAPK14	2.64796555211e-23
PRKCB	MAPK1	3.22073756083e-19
AURKA	MAP2K4	1.31447794021e-18
PAK1	LATS1	3.15239741745e-16
SRC	CDK9	1.08555296947e-18
MAP3K5	ERBB2	1.63401177981e-17
TTK	PDGFRB	2.59058443986e-18
DYRK2	RPS6KB1	4.74384792972e-18
ULK1	PIM1	1.37183591602e-18
ULK1	MELK	2.65424979819e-19
IKBKB	PLK3	3.96576696036e-19
MET	PAK2	3.56028660255e-18
CSNK1A1	PRKCD	8.64985135387e-17
PRKCE	BMX	1.91423756244e-18
TBK1	CAMK2D	4.22289899346e-18
ADRBK1	SYK	1.65622340515e-17
PRKCB	CSNK1A1	1.47766629687e-18
MAPK7	PLK1	2.2355564466e-18
PRKCA	CSNK1D	3.84061521831e-17
CDK2	SYK	2.35942964558e-18
LCK	TTK	1.64633964436e-16
DAPK1	GSK3B	7.94500610867e-22
CDK5	ERBB2	3.03034677838e-15
CSNK1A1	LCK	4.53221881904e-16
ATR	PAK1	5.65830601333e-18
MAPKAPK2	MAP3K7	3.65219939578e-17
CDK5	MAPK14	3.49390345066e-17
IRAK1	CDC7	3.36909343736e-21
CSNK1A1	PAK1	1.58167403013e-17
GRK4	STK4	2.00042089127e-20
DYRK1A	BTK	2.20702833227e-18
MTOR	RPS6KB1	1.00673778131e-14
RPS6KA3	NEK6	4.8931030404e-19
LCK	FER	1.34877032067e-16
MAP3K5	PRKCI	7.85513576474e-17
BRAF	ULK1	4.4306303934e-20
MARK2	PIM1	1.00157014118e-18
TTK	LYN	7.41613931666e-17
GRK4	BMX	4.72993380573e-22
MAPK14	RET	9.92167528122e-17
CHEK1	ERBB2	1.49679757643e-16
STK4	PRKAA1	8.61034162515e-19
MAPK11	PDGFRB	2.96403690654e-17
PAK1	CDK4	6.48233446373e-23
MAP3K7	AKT1	6.35876964561e-19
DYRK1A	RPS6KA1	7.25988149846e-17
CDK9	AURKB	4.79445761533e-20
MAPK1	STK11	1.13036728657e-18
BRAF	AURKA	1.36704146127e-20
INSR	RPS6KA5	5.51600407391e-19
GRK4	HCK	4.71595420164e-22
AURKB	PRKAA1	6.31645243538e-16
PRKCE	MARK2	5.39826656467e-17
CDK2	AURKA	6.96803557834e-18
CHEK2	HCK	2.82027166762e-19
MAPK11	MAPK1	4.53945853164e-19
PRKCI	MARK2	1.92934785391e-15
ATR	ABL1	1.00330135161e-14
PLK3	PIM1	2.21210771515e-23
RPS6KA1	PRKCD	3.789416977e-15
MELK	SRC	1.06750071461e-18
CDK1	ATR	3.43994622152e-15
ROCK1	PLK3	6.80939892779e-18
PRKCE	CDK2	4.40327222535e-18
PRKCB	PDGFRB	4.04303964604e-18
BTK	MAP2K1	1.51379114518e-21
RPS6KA5	LCK	5.47937388584e-22
CHEK1	SRC	8.88154195704e-17
HCK	MAPKAPK2	7.66547098442e-22
SGK1	CAMK2A	3.51420120066e-20
FER	ULK1	5.68781294362e-21
RET	PDPK1	1.95541341981e-17
BTK	AURKB	1.05510297222e-21
PLK3	SRC	3.11883765093e-18
CDK1	TBK1	8.88241916351e-17
FER	ABL1	6.19470903285e-20
ABL1	MET	4.85004264249e-18
MAP3K5	ULK1	3.94278698915e-18
MAPKAPK2	MTOR	5.18699596622e-16
ULK1	MAP2K1	2.35863918052e-20
DYRK2	ROCK1	3.04137105654e-19
CSNK2A1	PDPK1	1.29620767335e-16
MELK	LATS1	6.9812203678e-17
CSNK1D	NEK6	7.99326144064e-19
SGK1	PIM1	1.03285468376e-20
CDK5	CDK7	1.29511337727e-16
CSNK2A1	CHEK2	3.84911624172e-17
NEK6	PAK2	1.99128830925e-20
CSNK2A1	LATS1	1.22546003787e-16
MET	GSK3B	1.34921317913e-21
PRKCA	PRKCE	1.75023788007e-17
MARK2	RPS6KB1	8.47268993071e-16
NEK6	INSR	3.39519978943e-20
RPS6KA3	PRKCI	4.24282403853e-19
ULK1	MAPK1	1.12588386569e-17
CDK1	RPS6KB1	6.93031650655e-15
MAPKAPK2	ULK1	1.05795462326e-15
PLK3	ERBB2	7.70360149643e-16
CDK9	PLK1	4.10058423471e-19
CSNK1A1	PRKD1	2.35154162406e-16
TTK	EGFR	2.26313336916e-17
PIM1	CDK4	1.83490688279e-24
CDK9	PAK1	2.40421800179e-17
LATS1	CHUK	4.60990379661e-20
PRKACA	CHEK1	2.3182601514e-16
ATR	SRC	5.2221598632e-16
CAMK2A	TTK	5.62232818608e-18
SYK	PRKCA	9.46790020918e-17
VRK1	IRAK1	1.60924930186e-18
VRK1	MAPK7	1.8892831069e-23
MELK	CAMK2D	1.37797407744e-17
PRKCE	MTOR	2.55862794323e-16
PRKCA	ROCK1	1.09202096833e-16
DYRK2	PRKD1	1.81622854858e-18
AKT1	CHEK1	2.42168844075e-14
CDK2	TTK	1.19705103997e-16
ABL1	DYRK1A	1.43125294785e-17
FYN	PRKCB	3.98452180827e-18
CSNK1A1	MELK	4.03506009605e-18
GSK3B	PRKCA	1.49222848687e-17
MAP2K4	DAPK1	5.32996106655e-26
MAP3K5	MAP2K4	9.72305934856e-16
GSK3B	CHEK1	1.15449457637e-15
PLK3	CDK4	1.71000972587e-22
