gena	genb	funchisq	pval
1949	CHEK2	CDK4	-0.85287028567507	0.803134379280788
1950	CHEK2	CDK5	-1.28902787752349	0.90130580246893
1951	CHEK2	CDK7	-0.774470386694895	0.780673663121789
1952	CHEK2	CDK9	0.40565055423427	0.342499688955055
1953	CHEK2	CHEK1	-0.971781906792572	0.834420470567029
1954	CHEK2	CHUK	-0.558922356740512	0.71189264460729
1955	CHEK2	CSNK1A1	-0.817409408290189	0.793152749558767
1956	CHEK2	CSNK1D	-0.838413688918064	0.799100798010725
1957	CHEK2	CSNK2A1	-0.990557416996651	0.839049130236405
1958	CHEK2	DAPK1	0.0959020302744815	0.461799191044458
1959	CHEK2	DYRK1A	-0.608228139362874	0.728481913002966
1960	CHEK2	DYRK2	-1.05758448343521	0.854877540178015
1961	CHEK2	EGFR	-1.04382142424611	0.851715991260201
1962	CHEK2	ERBB2	-0.705327706555844	0.759696839004071
1963	CHEK2	FER	-0.413111467697662	0.660237526058128
1964	CHEK2	FYN	0.615137668921346	0.269231903599757
1965	CHEK2	GRK4	-0.581593712143401	0.719579810362835
1966	CHEK2	GSK3B	0.627698883505201	0.265100608451195
1967	CHEK2	HCK	-0.164097019326959	0.565172615880084
1968	CHEK2	IKBKB	1.58710687805816	0.0562442201918385
1969	CHEK2	INSR	-0.63556902721052	0.737471318774146
1970	CHEK2	IRAK1	2.08281823932421	0.0186338971979255
1971	CHEK2	JAK2	0.140275511559905	0.444221155973176
1972	CHEK2	LATS1	-0.387187808793122	0.650691412584355
1973	CHEK2	LCK	0.825460474839307	0.20455510677158
1974	CHEK2	LYN	-0.4377686666956	0.66922300659354
1975	CHEK2	MAP2K1	-0.0440719432124231	0.517576471440057
1976	CHEK2	MAP2K4	-0.970900902821044	0.834201185724279
1977	CHEK2	MAP3K5	-1.12080409428318	0.868814369497196
1978	CHEK2	MAP3K7	0.14077089553698	0.444025468033771
1979	CHEK2	MAP3K8	-0.848127522555442	0.801816522301109
1980	CHEK2	MAPK1	0.334112800258246	0.369147220678604
1981	CHEK2	MAPK11	0.578668792835295	0.281406338448565
1982	CHEK2	MAPK14	0.409350857158668	0.341141099133059
1983	CHEK2	MAPK7	-0.853038285458596	0.803180963351417
1984	CHEK2	MAPK8	-0.509185805442429	0.69468900417039
1985	CHEK2	MAPKAPK2	-0.769064239814671	0.779072412121704
1986	CHEK2	MARK2	-0.0342461097193614	0.513659551076266
1987	CHEK2	MELK	-0.860731814006869	0.805307116565958
1988	CHEK2	MET	-0.14721950261244	0.558520616269283
1989	CHEK2	MTOR	1.41045725952086	0.0792023541022146
1990	CHEK2	NEK6	1.51411312595821	0.0649985750570938
1991	CHEK2	PAK1	-1.08742813728877	0.861576179137469
1992	CHEK2	PAK2	-1.22813010983762	0.890300935183379
1993	CHEK2	PAK4	-0.240836633160727	0.595159132018307
1994	CHEK2	PDGFRB	0.488155678694011	0.312719787686832
1995	CHEK2	PDPK1	-0.719026150443588	0.763937596324222
1996	CHEK2	PIM1	-1.35628809854967	0.912496239642935
1997	CHEK2	PLK1	-0.0929469571590781	0.537027149617611
1998	CHEK2	PLK3	-0.953360002345914	0.829796150154501
1999	CHEK2	PRKAA1	-0.694071721059409	0.756181384015739
2000	CHEK2	PRKACA	-0.661561609103177	0.745873890836977
2001	CHEK2	PRKCA	-1.03928973777759	0.850664996943578
2002	CHEK2	PRKCB	-0.251818752449608	0.599409419023672
2003	CHEK2	PRKCD	-1.10688595837082	0.865828381231325
2004	CHEK2	PRKCE	-1.08871613562915	0.861860457984039
2005	CHEK2	PRKCI	0.10114879274469	0.45971617280914
2006	CHEK2	PRKCQ	-0.911790825139396	0.819060579463617
2007	CHEK2	PRKCZ	-0.84575398715225	0.80115500050454
2008	CHEK2	PRKD1	-0.845373134328355	0.801048730229984
2009	CHEK2	PRKG1	-0.00569906957970549	0.50227358750683
2010	CHEK2	RET	-0.943047400249291	0.827171670782377
2011	CHEK2	ROCK1	-0.48665660370252	0.686749148310295
2012	CHEK2	RPS6KA1	-0.683091427515418	0.75272546401402
2013	CHEK2	RPS6KA3	-0.579586330114566	0.718903193182586
2014	CHEK2	RPS6KA5	-0.496671975412901	0.690289805988227
2015	CHEK2	RPS6KB1	-0.706495089667034	0.760059847359951
2016	CHEK2	SGK1	-1.09382505212314	0.862984142761653
2017	CHEK2	SRC	-0.693787413733431	0.756092231538646
